ReservationId,UserId,CourtId,BeginTime,EndTime
1705,449,29,2021-09-20 16:00:00,2021-09-20 17:00:00
1706,698,19,2021-10-25 18:00:00,2021-10-25 19:00:00
1707,52,6,2021-10-18 13:00:00,2021-10-18 14:00:00
1708,530,25,2021-10-27 21:00:00,2021-10-27 22:00:00
1709,346,3,2021-11-05 14:00:00,2021-11-05 15:00:00
1710,631,4,2021-10-24 16:00:00,2021-10-24 17:00:00
1711,1209,10,2021-11-01 11:00:00,2021-11-01 12:00:00
1712,962,27,2021-09-13 18:00:00,2021-09-13 19:00:00
1713,1295,11,2021-11-10 20:00:00,2021-11-10 21:00:00
1714,1411,25,2021-09-11 10:00:00,2021-09-11 11:00:00
1715,1097,11,2021-10-13 10:00:00,2021-10-13 11:00:00
1716,868,15,2021-09-27 19:00:00,2021-09-27 20:00:00
1717,1204,3,2021-09-28 21:00:00,2021-09-28 22:00:00
1718,574,7,2021-09-23 13:00:00,2021-09-23 14:00:00
1719,1194,25,2021-09-09 14:00:00,2021-09-09 15:00:00
1720,410,28,2021-09-18 15:00:00,2021-09-18 16:00:00
1721,780,0,2021-09-03 13:00:00,2021-09-03 14:00:00
1722,280,1,2021-09-22 10:00:00,2021-09-22 11:00:00
1723,22,14,2021-09-10 19:00:00,2021-09-10 20:00:00
1724,1497,22,2021-10-05 12:00:00,2021-10-05 13:00:00
1725,927,11,2021-09-10 11:00:00,2021-09-10 12:00:00
1726,1111,6,2021-10-03 21:00:00,2021-10-03 22:00:00
1727,1160,26,2021-10-13 21:00:00,2021-10-13 22:00:00
1728,342,15,2021-09-13 16:00:00,2021-09-13 17:00:00
1729,81,13,2021-09-14 19:00:00,2021-09-14 20:00:00
1730,1375,17,2021-08-24 18:00:00,2021-08-24 19:00:00
1731,982,18,2021-09-14 17:00:00,2021-09-14 18:00:00
1732,1171,15,2021-10-26 11:00:00,2021-10-26 12:00:00
1733,853,17,2021-09-20 12:00:00,2021-09-20 13:00:00
1734,465,6,2021-09-30 15:00:00,2021-09-30 16:00:00
1735,148,13,2021-09-02 12:00:00,2021-09-02 13:00:00
1736,412,5,2021-10-24 10:00:00,2021-10-24 11:00:00
1737,559,13,2021-11-01 15:00:00,2021-11-01 16:00:00
1738,869,2,2021-11-01 20:00:00,2021-11-01 21:00:00
1739,39,27,2021-09-02 21:00:00,2021-09-02 22:00:00
1740,1204,0,2021-10-11 16:00:00,2021-10-11 17:00:00
1741,674,5,2021-09-20 11:00:00,2021-09-20 12:00:00
1742,101,0,2021-09-07 12:00:00,2021-09-07 13:00:00
1743,875,21,2021-10-26 16:00:00,2021-10-26 17:00:00
1744,358,29,2021-10-02 21:00:00,2021-10-02 22:00:00
1745,212,21,2021-11-08 20:00:00,2021-11-08 21:00:00
1746,1082,8,2021-11-12 21:00:00,2021-11-12 22:00:00
1747,1175,1,2021-11-06 19:00:00,2021-11-06 20:00:00
1748,941,4,2021-10-28 10:00:00,2021-10-28 11:00:00
1749,727,19,2021-11-04 13:00:00,2021-11-04 14:00:00
1750,1265,4,2021-09-26 10:00:00,2021-09-26 11:00:00
1751,825,7,2021-11-01 17:00:00,2021-11-01 18:00:00
1752,47,5,2021-11-07 10:00:00,2021-11-07 11:00:00
1753,1058,15,2021-10-05 11:00:00,2021-10-05 12:00:00
1754,465,1,2021-09-19 13:00:00,2021-09-19 14:00:00
1755,1059,1,2021-09-27 21:00:00,2021-09-27 22:00:00
1756,921,28,2021-09-01 20:00:00,2021-09-01 21:00:00
1757,938,3,2021-10-22 16:00:00,2021-10-22 17:00:00
1758,666,10,2021-08-29 10:00:00,2021-08-29 11:00:00
1759,899,16,2021-08-30 18:00:00,2021-08-30 19:00:00
1760,906,21,2021-10-11 16:00:00,2021-10-11 17:00:00
1761,226,25,2021-10-20 12:00:00,2021-10-20 13:00:00
1762,351,2,2021-09-09 20:00:00,2021-09-09 21:00:00
1763,593,20,2021-11-05 13:00:00,2021-11-05 14:00:00
1764,1141,2,2021-09-09 18:00:00,2021-09-09 19:00:00
1765,211,6,2021-11-10 18:00:00,2021-11-10 19:00:00
1766,650,28,2021-11-02 13:00:00,2021-11-02 14:00:00
1767,173,22,2021-10-19 21:00:00,2021-10-19 22:00:00
1768,141,16,2021-08-25 16:00:00,2021-08-25 17:00:00
1769,1366,5,2021-11-09 13:00:00,2021-11-09 14:00:00
1770,772,30,2021-09-16 17:00:00,2021-09-16 18:00:00
1771,1317,12,2021-11-01 17:00:00,2021-11-01 18:00:00
1772,201,19,2021-08-23 10:00:00,2021-08-23 11:00:00
1773,579,14,2021-09-19 13:00:00,2021-09-19 14:00:00
1774,656,28,2021-11-07 13:00:00,2021-11-07 14:00:00
1775,1019,27,2021-09-23 10:00:00,2021-09-23 11:00:00
1776,865,11,2021-10-26 16:00:00,2021-10-26 17:00:00
1777,1029,10,2021-11-06 12:00:00,2021-11-06 13:00:00
1778,1239,21,2021-09-07 11:00:00,2021-09-07 12:00:00
1779,77,26,2021-09-15 10:00:00,2021-09-15 11:00:00
1780,5,15,2021-08-26 19:00:00,2021-08-26 20:00:00
1781,1147,25,2021-10-28 15:00:00,2021-10-28 16:00:00
1782,44,11,2021-10-18 21:00:00,2021-10-18 22:00:00
1783,1310,27,2021-09-27 11:00:00,2021-09-27 12:00:00
1784,1308,21,2021-09-20 18:00:00,2021-09-20 19:00:00
1785,1498,19,2021-11-03 18:00:00,2021-11-03 19:00:00
1786,837,0,2021-11-02 19:00:00,2021-11-02 20:00:00
1787,321,26,2021-09-08 11:00:00,2021-09-08 12:00:00
1788,281,0,2021-10-30 20:00:00,2021-10-30 21:00:00
1789,336,25,2021-10-20 09:00:00,2021-10-20 10:00:00
1790,447,21,2021-11-05 19:00:00,2021-11-05 20:00:00
1791,671,22,2021-09-05 21:00:00,2021-09-05 22:00:00
1792,534,4,2021-09-29 19:00:00,2021-09-29 20:00:00
1793,235,27,2021-09-06 18:00:00,2021-09-06 19:00:00
1794,933,9,2021-10-25 12:00:00,2021-10-25 13:00:00
1795,772,7,2021-08-27 15:00:00,2021-08-27 16:00:00
1796,916,19,2021-10-31 18:00:00,2021-10-31 19:00:00
1797,978,18,2021-10-16 12:00:00,2021-10-16 13:00:00
1798,1194,28,2021-10-15 13:00:00,2021-10-15 14:00:00
1799,1032,22,2021-10-08 21:00:00,2021-10-08 22:00:00
1800,1149,18,2021-11-02 17:00:00,2021-11-02 18:00:00
1801,356,26,2021-10-18 09:00:00,2021-10-18 10:00:00
1802,1088,9,2021-09-04 09:00:00,2021-09-04 10:00:00
1803,568,5,2021-08-25 14:00:00,2021-08-25 15:00:00
1804,473,24,2021-10-07 21:00:00,2021-10-07 22:00:00
1805,629,16,2021-11-03 20:00:00,2021-11-03 21:00:00
1806,858,3,2021-08-31 18:00:00,2021-08-31 19:00:00
1807,247,23,2021-11-06 20:00:00,2021-11-06 21:00:00
1808,671,5,2021-09-16 20:00:00,2021-09-16 21:00:00
1809,303,17,2021-10-13 16:00:00,2021-10-13 17:00:00
1810,198,27,2021-10-26 16:00:00,2021-10-26 17:00:00
1811,1261,23,2021-11-09 16:00:00,2021-11-09 17:00:00
1812,42,30,2021-10-15 14:00:00,2021-10-15 15:00:00
1813,1079,19,2021-10-31 09:00:00,2021-10-31 10:00:00
1814,988,29,2021-09-14 10:00:00,2021-09-14 11:00:00
1815,581,4,2021-09-10 21:00:00,2021-09-10 22:00:00
1816,1409,10,2021-10-14 13:00:00,2021-10-14 14:00:00
1817,622,16,2021-10-25 09:00:00,2021-10-25 10:00:00
1818,677,30,2021-09-01 12:00:00,2021-09-01 13:00:00
1819,1446,25,2021-10-09 09:00:00,2021-10-09 10:00:00
1820,1188,25,2021-11-05 20:00:00,2021-11-05 21:00:00
1821,935,26,2021-09-07 21:00:00,2021-09-07 22:00:00
1822,43,13,2021-09-14 15:00:00,2021-09-14 16:00:00
1823,1477,7,2021-10-20 21:00:00,2021-10-20 22:00:00
1824,380,20,2021-09-28 09:00:00,2021-09-28 10:00:00
1825,79,6,2021-10-23 09:00:00,2021-10-23 10:00:00
1826,461,28,2021-10-13 13:00:00,2021-10-13 14:00:00
1827,719,25,2021-08-31 18:00:00,2021-08-31 19:00:00
1828,1461,18,2021-10-13 15:00:00,2021-10-13 16:00:00
1829,1408,1,2021-10-15 15:00:00,2021-10-15 16:00:00
1830,1103,16,2021-11-02 12:00:00,2021-11-02 13:00:00
1831,1077,9,2021-09-22 18:00:00,2021-09-22 19:00:00
1832,349,22,2021-09-14 16:00:00,2021-09-14 17:00:00
1833,248,10,2021-09-30 16:00:00,2021-09-30 17:00:00
1834,277,29,2021-10-03 16:00:00,2021-10-03 17:00:00
1835,981,25,2021-09-04 12:00:00,2021-09-04 13:00:00
1836,359,22,2021-09-03 18:00:00,2021-09-03 19:00:00
1837,606,7,2021-09-30 12:00:00,2021-09-30 13:00:00
1838,980,8,2021-10-04 10:00:00,2021-10-04 11:00:00
1839,1027,14,2021-10-24 11:00:00,2021-10-24 12:00:00
1840,26,7,2021-09-04 16:00:00,2021-09-04 17:00:00
1841,903,28,2021-09-06 20:00:00,2021-09-06 21:00:00
1842,882,18,2021-09-20 19:00:00,2021-09-20 20:00:00
1843,651,10,2021-10-22 13:00:00,2021-10-22 14:00:00
1844,1104,18,2021-10-22 13:00:00,2021-10-22 14:00:00
1845,655,1,2021-09-02 17:00:00,2021-09-02 18:00:00
1846,1431,18,2021-09-27 14:00:00,2021-09-27 15:00:00
1847,940,20,2021-10-14 15:00:00,2021-10-14 16:00:00
1848,389,0,2021-10-13 13:00:00,2021-10-13 14:00:00
1849,1328,18,2021-10-09 15:00:00,2021-10-09 16:00:00
1850,1148,21,2021-09-15 10:00:00,2021-09-15 11:00:00
1851,398,28,2021-10-05 15:00:00,2021-10-05 16:00:00
1852,640,2,2021-10-24 09:00:00,2021-10-24 10:00:00
1853,690,13,2021-10-08 10:00:00,2021-10-08 11:00:00
1854,398,22,2021-09-10 10:00:00,2021-09-10 11:00:00
1855,1150,28,2021-10-29 11:00:00,2021-10-29 12:00:00
1856,1181,14,2021-09-28 12:00:00,2021-09-28 13:00:00
1857,511,18,2021-09-19 11:00:00,2021-09-19 12:00:00
1858,125,9,2021-09-13 13:00:00,2021-09-13 14:00:00
1859,97,27,2021-11-11 12:00:00,2021-11-11 13:00:00
1860,1401,9,2021-09-06 18:00:00,2021-09-06 19:00:00
1861,574,4,2021-10-25 16:00:00,2021-10-25 17:00:00
1862,337,24,2021-10-23 17:00:00,2021-10-23 18:00:00
1863,970,7,2021-10-18 11:00:00,2021-10-18 12:00:00
1864,1301,1,2021-10-26 19:00:00,2021-10-26 20:00:00
1865,1104,30,2021-11-03 12:00:00,2021-11-03 13:00:00
1866,198,23,2021-10-22 21:00:00,2021-10-22 22:00:00
1867,1397,3,2021-11-05 12:00:00,2021-11-05 13:00:00
1868,1264,8,2021-09-27 18:00:00,2021-09-27 19:00:00
1869,264,30,2021-09-08 20:00:00,2021-09-08 21:00:00
1870,127,22,2021-10-18 16:00:00,2021-10-18 17:00:00
1871,1400,4,2021-10-27 15:00:00,2021-10-27 16:00:00
1872,606,28,2021-09-09 09:00:00,2021-09-09 10:00:00
1873,898,22,2021-09-27 10:00:00,2021-09-27 11:00:00
1874,1060,16,2021-10-27 21:00:00,2021-10-27 22:00:00
1875,1486,18,2021-08-28 11:00:00,2021-08-28 12:00:00
1876,335,10,2021-11-11 19:00:00,2021-11-11 20:00:00
1877,886,2,2021-10-14 09:00:00,2021-10-14 10:00:00
1878,140,21,2021-09-11 16:00:00,2021-09-11 17:00:00
1879,1264,6,2021-10-20 11:00:00,2021-10-20 12:00:00
1880,965,7,2021-09-14 12:00:00,2021-09-14 13:00:00
1881,556,20,2021-09-27 21:00:00,2021-09-27 22:00:00
1882,1352,26,2021-08-23 15:00:00,2021-08-23 16:00:00
1883,568,24,2021-09-12 12:00:00,2021-09-12 13:00:00
1884,1393,7,2021-08-25 16:00:00,2021-08-25 17:00:00
1885,1498,8,2021-08-24 15:00:00,2021-08-24 16:00:00
1886,1131,29,2021-10-05 18:00:00,2021-10-05 19:00:00
1887,587,29,2021-08-26 12:00:00,2021-08-26 13:00:00
1888,1250,14,2021-10-24 11:00:00,2021-10-24 12:00:00
1889,358,0,2021-10-08 15:00:00,2021-10-08 16:00:00
1890,1059,0,2021-09-24 16:00:00,2021-09-24 17:00:00
1891,1463,28,2021-09-12 18:00:00,2021-09-12 19:00:00
1892,98,4,2021-11-01 18:00:00,2021-11-01 19:00:00
1893,153,13,2021-09-19 11:00:00,2021-09-19 12:00:00
1894,322,5,2021-09-19 10:00:00,2021-09-19 11:00:00
1895,1177,15,2021-09-14 21:00:00,2021-09-14 22:00:00
1896,702,20,2021-10-31 12:00:00,2021-10-31 13:00:00
1897,1396,12,2021-09-03 12:00:00,2021-09-03 13:00:00
1898,887,24,2021-09-08 17:00:00,2021-09-08 18:00:00
1899,438,5,2021-10-15 09:00:00,2021-10-15 10:00:00
1900,654,12,2021-10-28 18:00:00,2021-10-28 19:00:00
1901,622,30,2021-09-03 19:00:00,2021-09-03 20:00:00
1902,527,19,2021-10-19 18:00:00,2021-10-19 19:00:00
1903,105,5,2021-10-23 09:00:00,2021-10-23 10:00:00
1904,327,1,2021-09-06 13:00:00,2021-09-06 14:00:00
1905,168,28,2021-09-11 19:00:00,2021-09-11 20:00:00
1906,1286,11,2021-10-10 21:00:00,2021-10-10 22:00:00
1907,1245,25,2021-08-24 19:00:00,2021-08-24 20:00:00
1908,1193,26,2021-09-14 19:00:00,2021-09-14 20:00:00
1909,757,28,2021-09-20 10:00:00,2021-09-20 11:00:00
1910,650,1,2021-10-09 10:00:00,2021-10-09 11:00:00
1911,1087,26,2021-11-03 12:00:00,2021-11-03 13:00:00
1912,794,9,2021-09-25 14:00:00,2021-09-25 15:00:00
1913,406,4,2021-09-08 09:00:00,2021-09-08 10:00:00
1914,540,17,2021-10-24 19:00:00,2021-10-24 20:00:00
1915,1292,1,2021-11-11 16:00:00,2021-11-11 17:00:00
1916,826,5,2021-09-17 09:00:00,2021-09-17 10:00:00
1917,747,0,2021-10-06 14:00:00,2021-10-06 15:00:00
1918,867,28,2021-11-01 11:00:00,2021-11-01 12:00:00
1919,1306,23,2021-10-07 21:00:00,2021-10-07 22:00:00
1920,1130,11,2021-09-27 20:00:00,2021-09-27 21:00:00
1921,855,11,2021-10-25 18:00:00,2021-10-25 19:00:00
1922,1244,4,2021-09-08 13:00:00,2021-09-08 14:00:00
1923,1270,26,2021-10-26 16:00:00,2021-10-26 17:00:00
1924,325,13,2021-10-04 13:00:00,2021-10-04 14:00:00
1925,796,13,2021-09-03 10:00:00,2021-09-03 11:00:00
1926,283,17,2021-09-12 15:00:00,2021-09-12 16:00:00
1927,291,5,2021-10-02 18:00:00,2021-10-02 19:00:00
1928,743,23,2021-09-18 16:00:00,2021-09-18 17:00:00
1929,1140,23,2021-08-25 19:00:00,2021-08-25 20:00:00
1930,979,29,2021-10-09 17:00:00,2021-10-09 18:00:00
1931,135,27,2021-10-04 12:00:00,2021-10-04 13:00:00
1932,955,0,2021-08-25 16:00:00,2021-08-25 17:00:00
1933,147,6,2021-09-27 18:00:00,2021-09-27 19:00:00
1934,683,28,2021-08-29 20:00:00,2021-08-29 21:00:00
1935,1364,23,2021-11-02 12:00:00,2021-11-02 13:00:00
1936,696,19,2021-10-23 17:00:00,2021-10-23 18:00:00
1937,868,1,2021-09-22 15:00:00,2021-09-22 16:00:00
1938,31,27,2021-08-28 16:00:00,2021-08-28 17:00:00
1939,980,18,2021-09-26 21:00:00,2021-09-26 22:00:00
1940,526,25,2021-09-29 20:00:00,2021-09-29 21:00:00
1941,918,18,2021-10-22 19:00:00,2021-10-22 20:00:00
1942,787,10,2021-11-03 10:00:00,2021-11-03 11:00:00
1943,1198,12,2021-08-28 12:00:00,2021-08-28 13:00:00
1944,494,12,2021-09-27 10:00:00,2021-09-27 11:00:00
1945,176,12,2021-09-09 10:00:00,2021-09-09 11:00:00
1946,1047,18,2021-10-08 15:00:00,2021-10-08 16:00:00
1947,69,29,2021-10-08 09:00:00,2021-10-08 10:00:00
1948,340,9,2021-11-06 09:00:00,2021-11-06 10:00:00
1949,711,20,2021-10-17 17:00:00,2021-10-17 18:00:00
1950,1291,3,2021-10-22 19:00:00,2021-10-22 20:00:00
1951,711,19,2021-09-29 19:00:00,2021-09-29 20:00:00
1952,614,1,2021-10-18 21:00:00,2021-10-18 22:00:00
1953,143,10,2021-08-23 21:00:00,2021-08-23 22:00:00
1954,1192,0,2021-09-10 10:00:00,2021-09-10 11:00:00
1955,753,2,2021-10-24 12:00:00,2021-10-24 13:00:00
1956,1081,28,2021-11-12 18:00:00,2021-11-12 19:00:00
1957,391,15,2021-08-24 21:00:00,2021-08-24 22:00:00
1958,171,30,2021-09-17 15:00:00,2021-09-17 16:00:00
1959,964,28,2021-10-24 14:00:00,2021-10-24 15:00:00
1960,1136,1,2021-10-13 18:00:00,2021-10-13 19:00:00
1961,1362,10,2021-09-27 21:00:00,2021-09-27 22:00:00
1962,1400,22,2021-09-16 15:00:00,2021-09-16 16:00:00
1963,1043,17,2021-10-05 19:00:00,2021-10-05 20:00:00
1964,1116,2,2021-10-01 15:00:00,2021-10-01 16:00:00
1965,163,23,2021-08-30 12:00:00,2021-08-30 13:00:00
1966,775,21,2021-09-03 17:00:00,2021-09-03 18:00:00
1967,1296,28,2021-10-30 12:00:00,2021-10-30 13:00:00
1968,196,3,2021-10-28 15:00:00,2021-10-28 16:00:00
1969,1153,0,2021-10-14 14:00:00,2021-10-14 15:00:00
1970,55,27,2021-10-01 17:00:00,2021-10-01 18:00:00
1971,233,18,2021-09-23 11:00:00,2021-09-23 12:00:00
1972,1129,30,2021-09-11 19:00:00,2021-09-11 20:00:00
1973,1254,14,2021-11-08 18:00:00,2021-11-08 19:00:00
1974,892,30,2021-09-14 19:00:00,2021-09-14 20:00:00
1975,791,7,2021-10-24 10:00:00,2021-10-24 11:00:00
1976,669,7,2021-09-02 16:00:00,2021-09-02 17:00:00
1977,354,0,2021-09-26 14:00:00,2021-09-26 15:00:00
1978,205,22,2021-10-26 20:00:00,2021-10-26 21:00:00
1979,287,26,2021-09-04 16:00:00,2021-09-04 17:00:00
1980,1223,2,2021-10-17 21:00:00,2021-10-17 22:00:00
1981,998,15,2021-09-07 14:00:00,2021-09-07 15:00:00
1982,395,0,2021-10-03 20:00:00,2021-10-03 21:00:00
1983,1404,25,2021-10-17 17:00:00,2021-10-17 18:00:00
1984,1416,30,2021-08-29 17:00:00,2021-08-29 18:00:00
1985,366,12,2021-10-16 09:00:00,2021-10-16 10:00:00
1986,1239,18,2021-10-02 15:00:00,2021-10-02 16:00:00
1987,627,2,2021-10-31 17:00:00,2021-10-31 18:00:00
1988,312,30,2021-11-01 15:00:00,2021-11-01 16:00:00
1989,1497,3,2021-10-28 10:00:00,2021-10-28 11:00:00
1990,192,1,2021-09-06 19:00:00,2021-09-06 20:00:00
1991,311,5,2021-10-20 12:00:00,2021-10-20 13:00:00
1992,1292,24,2021-09-20 17:00:00,2021-09-20 18:00:00
1993,1385,8,2021-10-12 20:00:00,2021-10-12 21:00:00
1994,607,9,2021-10-23 18:00:00,2021-10-23 19:00:00
1995,549,7,2021-10-24 10:00:00,2021-10-24 11:00:00
1996,1472,14,2021-11-09 18:00:00,2021-11-09 19:00:00
1997,1109,17,2021-09-15 19:00:00,2021-09-15 20:00:00
1998,1429,30,2021-09-30 20:00:00,2021-09-30 21:00:00
1999,1135,1,2021-08-31 13:00:00,2021-08-31 14:00:00
